#####################################################################
#                 NEPTUNE Txys interpolation data                   #
#####################################################################
#	      MJD           x                   y                s
        42603.5 -0.002348165824062 -0.31787374987D-04 -0.25869441D-07
        42604.0 -0.002347991927831 -0.31663297563D-04 -0.25726705D-07
        42604.5 -0.002347846339600 -0.31541874788D-04 -0.25586689D-07
        42605.0 -0.002347727837980 -0.31430899485D-04 -0.25458530D-07
        42605.5 -0.002347633162429 -0.31337358339D-04 -0.25350446D-07
        42606.0 -0.002347557329469 -0.31266839801D-04 -0.25269040D-07
        42606.5 -0.002347494109141 -0.31223102466D-04 -0.25218794D-07
        42607.0 -0.002347436593365 -0.31207843001D-04 -0.25201791D-07
        42607.5 -0.002347377783059 -0.31220669886D-04 -0.25217682D-07
        42608.0 -0.002347311129481 -0.31259260873D-04 -0.25263856D-07
        42608.5 -0.002347230982664 -0.31319663195D-04 -0.25335787D-07
        42609.0 -0.002347132920228 -0.31396687399D-04 -0.25427485D-07
        42609.5 -0.002347013948453 -0.31484346526D-04 -0.25532004D-07
        42610.0 -0.002346872581577 -0.31576299050D-04 -0.25641952D-07
        42610.5 -0.002346708814129 -0.31666263312D-04 -0.25749979D-07
        42611.0 -0.002346524005604 -0.31748380862D-04 -0.25849202D-07
        42611.5 -0.002346320698121 -0.31817514784D-04 -0.25933555D-07
        42612.0 -0.002346102387119 -0.31869476227D-04 -0.25998059D-07
        42612.5 -0.002345873263477 -0.31901177617D-04 -0.26039013D-07
        42613.0 -0.002345637943393 -0.31910714562D-04 -0.26054091D-07
        42613.5 -0.002345401200312 -0.31897380630D-04 -0.26042369D-07
        42614.0 -0.002345167711505 -0.31861620730D-04 -0.26004277D-07
        42614.5 -0.002344941830343 -0.31804930488D-04 -0.25941487D-07
        42615.0 -0.002344727393600 -0.31729711046D-04 -0.25856744D-07
        42615.5 -0.002344527570878 -0.31639090895D-04 -0.25753666D-07
        42616.0 -0.002344344760279 -0.31536727908D-04 -0.25636507D-07
        42616.5 -0.002344180531034 -0.31426604951D-04 -0.25509918D-07
        42617.0 -0.002344035610569 -0.31312831161D-04 -0.25378719D-07
        42617.5 -0.002343909910818 -0.31199458539D-04 -0.25247675D-07
        42618.0 -0.002343802586902 -0.31090320704D-04 -0.25121306D-07
        42618.5 -0.002343712120447 -0.30988898156D-04 -0.25003730D-07
        42619.0 -0.002343636419545 -0.30898212277D-04 -0.24898530D-07
        42619.5 -0.002343572927627 -0.30820748420D-04 -0.24808664D-07
        42620.0 -0.002343518734305 -0.30758406419D-04 -0.24736407D-07
        42620.5 -0.002343470682626 -0.30712474872D-04 -0.24683316D-07
        42621.0 -0.002343425469231 -0.30683623924D-04 -0.24650221D-07
        42621.5 -0.002343379736135 -0.30671910712D-04 -0.24637234D-07
        42622.0 -0.002343330154970 -0.30676792322D-04 -0.24643763D-07
        42622.5 -0.002343273505933 -0.30697142745D-04 -0.24668529D-07
        42623.0 -0.002343206754497 -0.30731272386D-04 -0.24709595D-07
        42623.5 -0.002343127129249 -0.30776950490D-04 -0.24764386D-07
        42624.0 -0.002343032204290 -0.30831432432D-04 -0.24829722D-07
        42624.5 -0.002342919989491 -0.30891495326D-04 -0.24901858D-07
        42625.0 -0.002342789031134 -0.30953487297D-04 -0.24976539D-07
        42625.5 -0.002342638523573 -0.31013398042D-04 -0.25049080D-07
        42626.0 -0.002342468429191 -0.31066960352D-04 -0.25114480D-07
        42626.5 -0.002342279599163 -0.31109793225D-04 -0.25167591D-07
        42627.0 -0.002342073881725 -0.31137595988D-04 -0.25203341D-07
        42627.5 -0.002341854198539 -0.31146398680D-04 -0.25217031D-07
        42628.0 -0.002341624564135 -0.31132866189D-04 -0.25204693D-07
        42628.5 -0.002341390019902 -0.31094642080D-04 -0.25163494D-07
        42629.0 -0.002341156454796 -0.31030703082D-04 -0.25092157D-07
        42629.5 -0.002340930292766 -0.30941678745D-04 -0.24991340D-07
        42630.0 -0.002340718044147 -0.30830076879D-04 -0.24863905D-07
        42630.5 -0.002340525744793 -0.30700350012D-04 -0.24714998D-07
        42631.0 -0.002340358338573 -0.30558747250D-04 -0.24551879D-07
        42631.5 -0.002340219087580 -0.30412923149D-04 -0.24383467D-07
        42632.0 -0.002340109109724 -0.30271318037D-04 -0.24219619D-07
        42632.5 -0.002340027136620 -0.30142373842D-04 -0.24070213D-07
        42633.0 -0.002339969553121 -0.30033692014D-04 -0.23944167D-07
        42633.5 -0.002339930729342 -0.29951261617D-04 -0.23848533D-07
        42634.0 -0.002339903599449 -0.29898877856D-04 -0.23787822D-07
        42634.5 -0.002339880394879 -0.29877834811D-04 -0.23763636D-07
        42635.0 -0.002339853415868 -0.29886921645D-04 -0.23774662D-07
        42635.5 -0.002339815729243 -0.29922694717D-04 -0.23816980D-07
        42636.0 -0.002339761708365 -0.29979954394D-04 -0.23884613D-07
        42636.5 -0.002339687371794 -0.30052334127D-04 -0.23970205D-07
        42637.0 -0.002339590517867 -0.30132911383D-04 -0.24065729D-07
        42637.5 -0.002339470682981 -0.30214768862D-04 -0.24163139D-07
        42638.0 -0.002339328967702 -0.30291460632D-04 -0.24254906D-07
        42638.5 -0.002339167778174 -0.30357362804D-04 -0.24334432D-07
        42639.0 -0.002338990525083 -0.30407907456D-04 -0.24396326D-07
        42639.5 -0.002338801313373 -0.30439710574D-04 -0.24436559D-07
        42640.0 -0.002338604646242 -0.30450611203D-04 -0.24452512D-07
        42640.5 -0.002338405158213 -0.30439641312D-04 -0.24442956D-07
        42641.0 -0.002338207384685 -0.30406945306D-04 -0.24407961D-07
        42641.5 -0.002338015569771 -0.30353665321D-04 -0.24348771D-07
        42642.0 -0.002337833510721 -0.30281804333D-04 -0.24267648D-07
        42642.5 -0.002337664436005 -0.30194074991D-04 -0.24167704D-07
        42643.0 -0.002337510914666 -0.30093739200D-04 -0.24052710D-07
        42643.5 -0.002337374795724 -0.29984442563D-04 -0.23926908D-07
        42644.0 -0.002337257177106 -0.29870048230D-04 -0.23794811D-07
        42644.5 -0.002337158403194 -0.29754475516D-04 -0.23661015D-07
        42645.0 -0.002337078088969 -0.29641548614D-04 -0.23530019D-07
        42645.5 -0.002337015167532 -0.29534859682D-04 -0.23406058D-07
        42646.0 -0.002336967957271 -0.29437649075D-04 -0.23292963D-07
        42646.5 -0.002336934244944 -0.29352704342D-04 -0.23194038D-07
        42647.0 -0.002336911381212 -0.29282279337D-04 -0.23111964D-07
        42647.5 -0.002336896384966 -0.29228034790D-04 -0.23048725D-07
        42648.0 -0.002336886052325 -0.29191001414D-04 -0.23005570D-07
        42648.5 -0.002336877065809 -0.29171565263D-04 -0.22982987D-07
        42649.0 -0.002336866099581 -0.29169473158D-04 -0.22980718D-07
        42649.5 -0.002336849918001 -0.29183854310D-04 -0.22997781D-07
        42650.0 -0.002336825466585 -0.29213253804D-04 -0.23032510D-07
        42650.5 -0.002336789956115 -0.29255674601D-04 -0.23082606D-07
        42651.0 -0.002336740941477 -0.29308626515D-04 -0.23145190D-07
        42651.5 -0.002336676396890 -0.29369182370D-04 -0.23216876D-07
        42652.0 -0.002336594788864 -0.29434042616D-04 -0.23293834D-07
        42652.5 -0.002336495148033 -0.29499610261D-04 -0.23371886D-07
        42653.0 -0.002336377140645 -0.29562078784D-04 -0.23446596D-07
        42653.5 -0.002336241139571 -0.29617537033D-04 -0.23513396D-07
        42654.0 -0.002336088292393 -0.29662096848D-04 -0.23567729D-07
        42654.5 -0.002335920580339 -0.29692050088D-04 -0.23605233D-07
        42655.0 -0.002335740857086 -0.29704060726D-04 -0.23621964D-07
        42655.5 -0.002335552851677 -0.29695393790D-04 -0.23614664D-07
        42656.0 -0.002335361115964 -0.29664176085D-04 -0.23581072D-07
        42656.5 -0.002335170895219 -0.29609673899D-04 -0.23520249D-07
        42657.0 -0.002334987901959 -0.29532560938D-04 -0.23432901D-07
        42657.5 -0.002334817979719 -0.29435136555D-04 -0.23321637D-07
        42658.0 -0.002334666657757 -0.29321442752D-04 -0.23191110D-07
        42658.5 -0.002334538620581 -0.29197223150D-04 -0.23047978D-07
        42659.0 -0.002334437145508 -0.29069674395D-04 -0.22900613D-07
        42659.5 -0.002334363590277 -0.28946965247D-04 -0.22758544D-07
        42660.0 -0.002334317030159 -0.28837540866D-04 -0.22631642D-07
        42660.5 -0.002334294139333 -0.28749282165D-04 -0.22529142D-07
        42661.0 -0.002334289378638 -0.28688637925D-04 -0.22458629D-07
        42661.5 -0.002334295495316 -0.28659873611D-04 -0.22425155D-07
        42662.0 -0.002334304273658 -0.28664572775D-04 -0.22430656D-07
        42662.5 -0.002334307418689 -0.28701482642D-04 -0.22473765D-07
        42663.0 -0.002334297426108 -0.28766725852D-04 -0.22550057D-07
        42663.5 -0.002334268299996 -0.28854325869D-04 -0.22652648D-07
        42664.0 -0.002334216021331 -0.28956936378D-04 -0.22773046D-07
        42664.5 -0.002334138730454 -0.29066640034D-04 -0.22902072D-07
        42665.0 -0.002334036645721 -0.29175692156D-04 -0.23030720D-07
        42665.5 -0.002333911782523 -0.29277121132D-04 -0.23150861D-07
        42666.0 -0.002333767554200 -0.29365143670D-04 -0.23255719D-07
        42666.5 -0.002333608331390 -0.29435394315D-04 -0.23340148D-07
        42667.0 -0.002333439017779 -0.29484995971D-04 -0.23400711D-07
        42667.5 -0.002333264678011 -0.29512509889D-04 -0.23435637D-07
        42668.0 -0.002333090234534 -0.29517804038D-04 -0.23444669D-07
        42668.5 -0.002332920236962 -0.29501873495D-04 -0.23428869D-07
        42669.0 -0.002332758699365 -0.29466639583D-04 -0.23390387D-07
        42669.5 -0.002332608995951 -0.29414747590D-04 -0.23332231D-07
        42670.0 -0.002332473802995 -0.29349376054D-04 -0.23258056D-07
        42670.5 -0.002332355074450 -0.29274063920D-04 -0.23171954D-07
        42671.0 -0.002332254040562 -0.29192556256D-04 -0.23078282D-07
        42671.5 -0.002332171222368 -0.29108665763D-04 -0.22981496D-07
        42672.0 -0.002332106458756 -0.29026146630D-04 -0.22885999D-07
        42672.5 -0.002332058945364 -0.28948578678D-04 -0.22796003D-07
        42673.0 -0.002332027285439 -0.28879261668D-04 -0.22715399D-07
        42673.5 -0.002332009552260 -0.28821120863D-04 -0.22647647D-07
        42674.0 -0.002332003362018 -0.28776624976D-04 -0.22595674D-07
        42674.5 -0.002332005955882 -0.28747717167D-04 -0.22561791D-07
        42675.0 -0.002332014290333 -0.28735759692D-04 -0.22547630D-07
        42675.5 -0.002332025135118 -0.28741493418D-04 -0.22554092D-07
        42676.0 -0.002332035177650 -0.28765014324D-04 -0.22581326D-07
        42676.5 -0.002332041131496 -0.28805769290D-04 -0.22628719D-07
        42677.0 -0.002332039845290 -0.28862572520D-04 -0.22694920D-07
        42677.5 -0.002332028407985 -0.28933642183D-04 -0.22777882D-07
        42678.0 -0.002332004246924 -0.29016655184D-04 -0.22874929D-07
        42678.5 -0.002331965216564 -0.29108817323D-04 -0.22982834D-07
        42679.0 -0.002331909676905 -0.29206946564D-04 -0.23097918D-07
        42679.5 -0.002331836561206 -0.29307568091D-04 -0.23216156D-07
        42680.0 -0.002331745432454 -0.29407020622D-04 -0.23333303D-07
        42680.5 -0.002331636527661 -0.29501573563D-04 -0.23445021D-07
        42681.0 -0.002331510788801 -0.29587554587D-04 -0.23547030D-07
        42681.5 -0.002331369878922 -0.29661487374D-04 -0.23635263D-07
        42682.0 -0.002331216181167 -0.29720239979D-04 -0.23706039D-07
        42682.5 -0.002331052776651 -0.29761184731D-04 -0.23756245D-07
        42683.0 -0.002330883394463 -0.29782369823D-04 -0.23783542D-07
        42683.5 -0.002330712324350 -0.29782699813D-04 -0.23786574D-07
        42684.0 -0.002330544280939 -0.29762117037D-04 -0.23765190D-07
        42684.5 -0.002330384208696 -0.29721769041D-04 -0.23720638D-07
        42685.0 -0.002330237019917 -0.29664139547D-04 -0.23655732D-07
        42685.5 -0.002330107264639 -0.29593113241D-04 -0.23574930D-07
        42686.0 -0.002329998742185 -0.29513939452D-04 -0.23484299D-07
        42686.5 -0.002329914079884 -0.29433058936D-04 -0.23391318D-07
        42687.0 -0.002329854324029 -0.29357765407D-04 -0.23304487D-07
        42687.5 -0.002329818607477 -0.29295692642D-04 -0.23232726D-07
        42688.0 -0.002329803969987 -0.29254150098D-04 -0.23184605D-07
        42688.5 -0.002329805402927 -0.29239370684D-04 -0.23167456D-07
        42689.0 -0.002329816163435 -0.29255773296D-04 -0.23186516D-07
        42689.5 -0.002329828355553 -0.29305365596D-04 -0.23244219D-07
        42690.0 -0.002329833717237 -0.29387406911D-04 -0.23339799D-07
        42690.5 -0.002329824499359 -0.29498412298D-04 -0.23469289D-07
        42691.0 -0.002329794293706 -0.29632513857D-04 -0.23625938D-07
        42691.5 -0.002329738672887 -0.29782121893D-04 -0.23800972D-07
        42692.0 -0.002329655545746 -0.29938768473D-04 -0.23984575D-07
        42692.5 -0.002329545194799 -0.30093987026D-04 -0.24166911D-07
        42693.0 -0.002329410027785 -0.30240090583D-04 -0.24339023D-07
        42693.5 -0.002329254124526 -0.30370751293D-04 -0.24493516D-07
        42694.0 -0.002329082681822 -0.30481339080D-04 -0.24624941D-07
        42694.5 -0.002328901452638 -0.30569029295D-04 -0.24729933D-07
        42695.0 -0.002328716250293 -0.30632724846D-04 -0.24807121D-07
        42695.5 -0.002328532556174 -0.30672853026D-04 -0.24856900D-07
        42696.0 -0.002328355241361 -0.30691094777D-04 -0.24881126D-07
        42696.5 -0.002328188393793 -0.30690092141D-04 -0.24882780D-07
        42697.0 -0.002328035233228 -0.30673165438D-04 -0.24865650D-07
        42697.5 -0.002327898093326 -0.30644059369D-04 -0.24834036D-07
        42698.0 -0.002327778450595 -0.30606727803D-04 -0.24792506D-07
        42698.5 -0.002327676981992 -0.30565159625D-04 -0.24745691D-07
        42699.0 -0.002327593636344 -0.30523242258D-04 -0.24698126D-07
        42699.5 -0.002327527709212 -0.30484655563D-04 -0.24654119D-07
        42700.0 -0.002327477915928 -0.30452787374D-04 -0.24617654D-07
        42700.5 -0.002327442461850 -0.30430663019D-04 -0.24592299D-07
        42701.0 -0.002327419111563 -0.30420883823D-04 -0.24581134D-07
        42701.5 -0.002327405259437 -0.30425572416D-04 -0.24586678D-07
        42702.0 -0.002327398003553 -0.30446324609D-04 -0.24610837D-07
        42702.5 -0.002327394224306 -0.30484168416D-04 -0.24654854D-07
        42703.0 -0.002327390668868 -0.30539531260D-04 -0.24719266D-07
        42703.5 -0.002327384042639 -0.30612217070D-04 -0.24803884D-07
        42704.0 -0.002327371108438 -0.30701396145D-04 -0.24907777D-07
        42704.5 -0.002327348792848 -0.30805611631D-04 -0.25029286D-07
        42705.0 -0.002327314297102 -0.30922806627D-04 -0.25166051D-07
        42705.5 -0.002327265207948 -0.31050374865D-04 -0.25315075D-07
        42706.0 -0.002327199602820 -0.31185236037D-04 -0.25472808D-07
        42706.5 -0.002327116143590 -0.31323934825D-04 -0.25635261D-07
        42707.0 -0.002327014153962 -0.31462761245D-04 -0.25798145D-07
        42707.5 -0.002326893676391 -0.31597889026D-04 -0.25957029D-07
        42708.0 -0.002326755505055 -0.31725528163D-04 -0.26107514D-07
        42708.5 -0.002326601191783 -0.31842087044D-04 -0.26245417D-07
        42709.0 -0.002326433022412 -0.31944338713D-04 -0.26366963D-07
        42709.5 -0.002326253961948 -0.32029585296D-04 -0.26468977D-07
        42710.0 -0.002326067567964 -0.32095814535D-04 -0.26549062D-07
        42710.5 -0.002325877872396 -0.32141842806D-04 -0.26605767D-07
        42711.0 -0.002325689232059 -0.32167439168D-04 -0.26638739D-07
        42711.5 -0.002325506147913 -0.32173424201D-04 -0.26648838D-07
        42712.0 -0.002325333053218 -0.32161735388D-04 -0.26638223D-07
        42712.5 -0.002325174072067 -0.32135447927D-04 -0.26610383D-07
        42713.0 -0.002325032752976 -0.32098737156D-04 -0.26570101D-07
        42713.5 -0.002324911787431 -0.32056767386D-04 -0.26523330D-07
        42714.0 -0.002324812730231 -0.32015492761D-04 -0.26476971D-07
        42714.5 -0.002324735746604 -0.31981359814D-04 -0.26438526D-07
        42715.0 -0.002324679419421 -0.31960909678D-04 -0.26415638D-07
        42715.5 -0.002324640656323 -0.31960291451D-04 -0.26415524D-07
        42716.0 -0.002324614738011 -0.31984717255D-04 -0.26444333D-07
        42716.5 -0.002324595541333 -0.32037911745D-04 -0.26506498D-07
        42717.0 -0.002324575951114 -0.32121629040D-04 -0.26604171D-07
        42717.5 -0.002324548443333 -0.32235320386D-04 -0.26736821D-07
        42718.0 -0.002324505784586 -0.32376028714D-04 -0.26901108D-07
        42718.5 -0.002324441758604 -0.32538558042D-04 -0.27091073D-07
        42719.0 -0.002324351811568 -0.32715919528D-04 -0.27298654D-07
        42719.5 -0.002324233512680 -0.32900002585D-04 -0.27514460D-07
        42720.0 -0.002324086756538 -0.33082373682D-04 -0.27728702D-07
        42720.5 -0.002323913682465 -0.33255080933D-04 -0.27932129D-07
        42721.0 -0.002323718339645 -0.33411346701D-04 -0.28116828D-07
        42721.5 -0.002323506170720 -0.33546060831D-04 -0.28276807D-07
        42722.0 -0.002323283409549 -0.33656033543D-04 -0.28408283D-07
        42722.5 -0.002323056487606 -0.33740015021D-04 -0.28509713D-07
        42723.0 -0.002322831522751 -0.33798525781D-04 -0.28581601D-07
        42723.5 -0.002322613933267 -0.33833561155D-04 -0.28626164D-07
        42724.0 -0.002322408189381 -0.33848234847D-04 -0.28646921D-07
        42724.5 -0.002322217691207 -0.33846415599D-04 -0.28648282D-07
        42725.0 -0.002322044748671 -0.33832394519D-04 -0.28635165D-07
        42725.5 -0.002321890634527 -0.33810604131D-04 -0.28612677D-07
        42726.0 -0.002321755682993 -0.33785396914D-04 -0.28585852D-07
        42726.5 -0.002321639410966 -0.33760881605D-04 -0.28559465D-07
        42727.0 -0.002321540644475 -0.33740809524D-04 -0.28537896D-07
        42727.5 -0.002321457638865 -0.33728500002D-04 -0.28525037D-07
        42728.0 -0.002321388186804 -0.33726793239D-04 -0.28524235D-07
        42728.5 -0.002321329712857 -0.33738020123D-04 -0.28538251D-07
        42729.0 -0.002321279356613 -0.33763981096D-04 -0.28569230D-07
        42729.5 -0.002321234048105 -0.33805929071D-04 -0.28618683D-07
        42730.0 -0.002321190579642 -0.33864554024D-04 -0.28687461D-07
        42730.5 -0.002321145678025 -0.33939968855D-04 -0.28775745D-07
        42731.0 -0.002321096080681 -0.34031697612D-04 -0.28883027D-07
        42731.5 -0.002321038618778 -0.34138668636D-04 -0.29008106D-07
        42732.0 -0.002320970309483 -0.34259216667D-04 -0.29149089D-07
        42732.5 -0.002320888457930 -0.34391099290D-04 -0.29303415D-07
        42733.0 -0.002320790767130 -0.34531533744D-04 -0.29467891D-07
        42733.5 -0.002320675451404 -0.34677259723D-04 -0.29638769D-07
        42734.0 -0.002320541346470 -0.34824632238D-04 -0.29811852D-07
